"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"11965","Eliot, George","Middlemarch",12074,"Mr Hawley","person",14,14,21,35,0,42,21,28,7,14,-21
"11966","Eliot, George","Middlemarch",12074,"Mr Wrench","person",14,14,21,35,0,42,21,28,7,14,-21
"11967","Eliot, George","Middlemarch",12074,"Hawley","person",14,14,21,35,0,42,21,28,7,14,-21
"11968","Eliot, George","Middlemarch",12074,"Raffles","person",14,14,21,35,0,42,21,28,7,14,-21
"11969","Eliot, George","Middlemarch",12074,"Mr Toller","person",14,14,21,35,0,42,21,28,7,14,-21
"11970","Eliot, George","Middlemarch",12074,"Mrs Abel","person",14,14,21,35,0,42,21,28,7,14,-21
"11971","Eliot, George","Middlemarch",12075,"Tertius Lydgate","person",6,6,0,6,6,9,9,3,3,9,0
"11972","Eliot, George","Middlemarch",12075,"Raffles","person",6,6,0,6,6,9,9,3,3,9,0
"11973","Eliot, George","Middlemarch",12075,"Earl","person",6,6,0,6,6,9,9,3,3,9,0
"11974","Eliot, George","Middlemarch",12076,"Tertius Lydgate","person",4,2,2,4,2,4,6,0,2,6,2
"11975","Eliot, George","Middlemarch",12076,"Earl","person",4,2,2,4,2,4,6,0,2,6,2
"11976","Eliot, George","Middlemarch",12077,"Mr Hawley","person",12,6,9,9,0,21,3,12,3,0,-18
"11977","Eliot, George","Middlemarch",12077,"Stone Court","location",12,6,9,9,0,21,3,12,3,0,-18
"11978","Eliot, George","Middlemarch",12077,"Hawley","person",12,6,9,9,0,21,3,12,3,0,-18
"11979","Eliot, George","Middlemarch",12078,NA,NA,0,1,1,0,0,3,2,1,1,1,-1
"11980","Eliot, George","Middlemarch",12079,NA,NA,1,2,1,0,1,2,3,1,0,1,1
"11981","Eliot, George","Middlemarch",12080,"Earl","person",0,1,0,1,1,1,1,0,1,0,0
"11982","Eliot, George","Middlemarch",12081,"Mrs Dollop","person",6,3,3,6,0,9,3,3,3,3,-6
"11983","Eliot, George","Middlemarch",12081,"San","location",6,3,3,6,0,9,3,3,3,3,-6
"11984","Eliot, George","Middlemarch",12081,"Lane","person",6,3,3,6,0,9,3,3,3,3,-6
"11985","Eliot, George","Middlemarch",12083,"Mr Limp","person",0,0,0,0,0,1,0,0,0,0,-1
"11986","Eliot, George","Middlemarch",12084,"Wellington","location",0,0,0,0,0,1,1,0,0,0,0
"11987","Eliot, George","Middlemarch",12086,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"11988","Eliot, George","Middlemarch",12087,"Harry","person",1,0,0,1,0,2,1,1,0,1,-1
"11989","Eliot, George","Middlemarch",12088,"Mr Crabbe","person",0,0,0,0,0,0,2,0,0,0,2
"11990","Eliot, George","Middlemarch",12090,"Mr Dill","person",1,0,1,1,0,1,0,1,0,0,-1
"11991","Eliot, George","Middlemarch",12091,"Hawley","person",1,0,1,1,0,1,0,1,0,0,-1
"11992","Eliot, George","Middlemarch",12092,"Paris","location",0,0,0,0,0,0,0,0,0,2,0
"11993","Eliot, George","Middlemarch",12092,"Mr Thesiger","person",0,0,0,0,0,0,0,0,0,2,0
"11994","Eliot, George","Middlemarch",12093,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"11995","Eliot, George","Middlemarch",12094,"Mill","location",1,3,2,2,1,2,2,2,1,2,0
"11996","Eliot, George","Middlemarch",12095,"Mr Limp","person",2,1,1,1,1,2,1,1,1,1,-1
"11997","Eliot, George","Middlemarch",12096,NA,NA,1,1,0,1,1,1,1,1,1,1,0
"11998","Eliot, George","Middlemarch",12097,NA,NA,1,2,0,0,1,0,1,0,1,1,1
"11999","Eliot, George","Middlemarch",12098,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"12000","Eliot, George","Middlemarch",12100,NA,NA,0,0,0,1,0,1,0,1,0,0,-1
"12001","Eliot, George","Middlemarch",12102,"Will Ladislaw","person",0,1,0,0,1,0,2,0,0,0,2
"12002","Eliot, George","Middlemarch",12104,"Lord","person",0,0,1,0,0,1,1,0,0,2,0
"12003","Eliot, George","Middlemarch",12105,NA,NA,0,1,0,0,1,1,1,1,0,2,0
"12004","Eliot, George","Middlemarch",12106,"Mr Dill","person",1,0,1,1,0,1,1,0,0,0,0
"12005","Eliot, George","Middlemarch",12107,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"12006","Eliot, George","Middlemarch",12108,NA,NA,0,1,0,0,1,0,2,0,0,1,2
"12007","Eliot, George","Middlemarch",12110,"Mrs Dollop","person",0,6,0,0,4,0,6,0,4,2,6
"12008","Eliot, George","Middlemarch",12110,"Mr Dill","person",0,6,0,0,4,0,6,0,4,2,6
"12009","Eliot, George","Middlemarch",12111,NA,NA,1,1,0,0,2,0,2,0,1,2,2
"12010","Eliot, George","Middlemarch",12113,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"12011","Eliot, George","Middlemarch",12114,"Mrs Dollop","person",1,0,1,1,0,1,0,1,0,0,-1
"12012","Eliot, George","Middlemarch",12115,"Mr Baldwin","person",8,2,4,4,2,4,4,4,4,4,0
"12013","Eliot, George","Middlemarch",12115,"Lane","person",8,2,4,4,2,4,4,4,4,4,0
"12014","Eliot, George","Middlemarch",12116,"Mr Baldwin","person",1,0,0,1,0,0,0,0,0,1,0
"12015","Eliot, George","Middlemarch",12118,"Fresh","location",0,0,3,0,0,0,0,0,0,0,0
"12016","Eliot, George","Middlemarch",12118,"Lowick","location",0,0,3,0,0,0,0,0,0,0,0
"12017","Eliot, George","Middlemarch",12118,"Raffles","person",0,0,3,0,0,0,0,0,0,0,0
"12018","Eliot, George","Middlemarch",12119,"Mrs Dollop","person",6,0,3,3,0,6,0,3,0,0,-6
"12019","Eliot, George","Middlemarch",12119,"Mr Crabbe","person",6,0,3,3,0,6,0,3,0,0,-6
"12020","Eliot, George","Middlemarch",12119,"Scorn","person",6,0,3,3,0,6,0,3,0,0,-6
"12021","Eliot, George","Middlemarch",12120,"Bill","person",4,6,2,2,6,2,10,2,2,8,8
"12022","Eliot, George","Middlemarch",12120,"Michaelmas","location",4,6,2,2,6,2,10,2,2,8,8
"12023","Eliot, George","Middlemarch",12121,"Mrs Dollop","person",1,0,0,1,0,1,1,0,0,0,0
"12024","Eliot, George","Middlemarch",12122,"Mr Limp","person",2,0,0,2,0,4,10,0,0,0,6
"12025","Eliot, George","Middlemarch",12122,"Mrs Dollop","person",2,0,0,2,0,4,10,0,0,0,6
"12026","Eliot, George","Middlemarch",12124,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"12027","Eliot, George","Middlemarch",12125,NA,NA,1,0,1,1,0,1,0,0,0,0,-1
"12028","Eliot, George","Middlemarch",12128,NA,NA,0,1,0,0,2,1,3,0,1,2,2
"12029","Eliot, George","Middlemarch",12129,"Tertius Lydgate","person",2,0,2,2,0,2,4,2,0,4,2
"12030","Eliot, George","Middlemarch",12129,"Doctor Lydgate","person",2,0,2,2,0,2,4,2,0,4,2
"12031","Eliot, George","Middlemarch",12130,NA,NA,1,0,1,0,0,1,0,0,0,0,-1
"12032","Eliot, George","Middlemarch",12131,"Middlemarch","location",0,0,0,0,0,0,4,0,0,4,4
"12033","Eliot, George","Middlemarch",12131,"Doctor Gambit","person",0,0,0,0,0,0,4,0,0,4,4
"12034","Eliot, George","Middlemarch",12132,NA,NA,1,0,1,1,0,2,1,2,1,0,-1
"12035","Eliot, George","Middlemarch",12134,"Tertius Lydgate","person",0,0,0,0,0,0,4,0,0,2,4
"12036","Eliot, George","Middlemarch",12134,"Doctor Lydgate","person",0,0,0,0,0,0,4,0,0,2,4
"12037","Eliot, George","Middlemarch",12135,NA,NA,0,1,0,0,1,0,1,0,0,0,1
"12038","Eliot, George","Middlemarch",12136,"Rosamond Vincy","person",5,0,5,0,0,5,5,5,0,0,0
"12039","Eliot, George","Middlemarch",12136,"Tertius Lydgate","person",5,0,5,0,0,5,5,5,0,0,0
"12040","Eliot, George","Middlemarch",12136,"Lowick","location",5,0,5,0,0,5,5,5,0,0,0
"12041","Eliot, George","Middlemarch",12136,"Mrs Bulstrode","person",5,0,5,0,0,5,5,5,0,0,0
"12042","Eliot, George","Middlemarch",12136,"Harriet Bulstrode","person",5,0,5,0,0,5,5,5,0,0,0
"12043","Eliot, George","Middlemarch",12137,"Middlemarch","location",1,2,1,2,1,2,1,1,2,1,-1
"12044","Eliot, George","Middlemarch",12138,NA,NA,0,1,0,1,1,0,1,0,0,0,1
"12045","Eliot, George","Middlemarch",12139,"Fresh","location",0,0,0,0,0,0,2,0,0,0,2
"12046","Eliot, George","Middlemarch",12140,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"12047","Eliot, George","Middlemarch",12141,"Tertius Lydgate","person",2,4,2,8,0,6,2,4,4,2,-4
"12048","Eliot, George","Middlemarch",12141,"Raffles","person",2,4,2,8,0,6,2,4,4,2,-4
"12049","Eliot, George","Middlemarch",12142,"Tertius Lydgate","person",0,0,0,1,0,1,1,0,0,2,0
"12050","Eliot, George","Middlemarch",12143,"Raffles","person",0,1,0,1,0,1,0,0,0,0,-1
"12051","Eliot, George","Middlemarch",12144,"Tertius Lydgate","person",0,0,0,1,1,1,3,1,0,2,2
"12052","Eliot, George","Middlemarch",12146,"Caleb Garth","person",0,0,0,0,0,0,2,0,4,0,2
"12053","Eliot, George","Middlemarch",12146,"Howe","person",0,0,0,0,0,0,2,0,4,0,2
"12054","Eliot, George","Middlemarch",12147,NA,NA,0,0,0,0,0,0,2,0,0,2,2
"12055","Eliot, George","Middlemarch",12148,"San","location",0,1,1,1,0,1,3,1,0,0,2
"12056","Eliot, George","Middlemarch",12149,"Parliament","location",0,8,0,0,0,0,8,0,0,4,8
"12057","Eliot, George","Middlemarch",12149,"Middlemarch","location",0,8,0,0,0,0,8,0,0,4,8
"12058","Eliot, George","Middlemarch",12149,"San","location",0,8,0,0,0,0,8,0,0,4,8
"12059","Eliot, George","Middlemarch",12149,"Whig","person",0,8,0,0,0,0,8,0,0,4,8
"12060","Eliot, George","Middlemarch",12150,NA,NA,0,0,0,0,0,0,1,0,1,2,1
"12061","Eliot, George","Middlemarch",12151,NA,NA,0,2,0,0,0,0,1,0,0,0,1
"12062","Eliot, George","Middlemarch",12152,"Mr Bulstrode","person",0,2,0,0,0,0,0,0,0,1,0
"12063","Eliot, George","Middlemarch",12153,NA,NA,0,3,0,1,0,2,3,0,0,0,1
"12064","Eliot, George","Middlemarch",12154,"Tertius Lydgate","person",0,0,0,0,0,0,1,0,0,0,1
"12065","Eliot, George","Middlemarch",12157,"Arthur Brooke","person",0,5,0,5,0,0,5,0,0,5,5
"12066","Eliot, George","Middlemarch",12157,"Mr. Camden Farebrother","person",0,5,0,5,0,0,5,0,0,5,5
"12067","Eliot, George","Middlemarch",12157,"Mr Hawley","person",0,5,0,5,0,0,5,0,0,5,5
"12068","Eliot, George","Middlemarch",12157,"Mr Thesiger","person",0,5,0,5,0,0,5,0,0,5,5
"12069","Eliot, George","Middlemarch",12157,"Hawley","person",0,5,0,5,0,0,5,0,0,5,5
"12070","Eliot, George","Middlemarch",12159,"Mr Bulstrode","person",0,2,0,2,0,4,4,4,2,4,0
"12071","Eliot, George","Middlemarch",12159,"Rose","person",0,2,0,2,0,4,4,4,2,4,0
"12072","Eliot, George","Middlemarch",12161,NA,NA,1,3,1,1,1,1,4,1,1,2,3
"12073","Eliot, George","Middlemarch",12162,"Mr Hawley","person",2,2,2,4,0,2,4,2,0,0,2
"12074","Eliot, George","Middlemarch",12162,"Hawley","person",2,2,2,4,0,2,4,2,0,0,2
"12075","Eliot, George","Middlemarch",12164,NA,NA,0,1,0,0,0,1,2,0,0,1,1
"12076","Eliot, George","Middlemarch",12165,"Mr Bulstrode","person",1,1,1,1,0,1,3,1,0,2,2
"12077","Eliot, George","Middlemarch",12166,NA,NA,1,1,1,2,0,2,1,2,0,2,-1
"12078","Eliot, George","Middlemarch",12167,NA,NA,1,0,1,2,1,0,3,1,0,1,3
"12079","Eliot, George","Middlemarch",12168,"Mr Bulstrode","person",4,2,2,1,2,7,4,5,2,4,-3
"12080","Eliot, George","Middlemarch",12169,"Mr Bulstrode","person",2,1,2,2,1,3,1,1,2,1,-2
"12081","Eliot, George","Middlemarch",12170,"Tertius Lydgate","person",6,1,4,5,1,7,2,4,2,1,-5
"12082","Eliot, George","Middlemarch",12171,"Scorn","person",3,4,2,8,3,8,6,4,0,3,-2
"12083","Eliot, George","Middlemarch",12172,NA,NA,2,1,1,1,2,2,5,0,2,2,3
"12084","Eliot, George","Middlemarch",12173,NA,NA,1,0,1,1,1,1,2,0,1,2,1
"12085","Eliot, George","Middlemarch",12174,NA,NA,0,1,0,2,1,1,5,0,0,1,4
"12086","Eliot, George","Middlemarch",12175,"Mr Hawley","person",2,0,0,0,0,4,0,0,2,0,-4
"12087","Eliot, George","Middlemarch",12175,"Hawley","person",2,0,0,0,0,4,0,0,2,0,-4
"12088","Eliot, George","Middlemarch",12178,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"12089","Eliot, George","Middlemarch",12179,NA,NA,2,1,1,1,0,2,1,1,0,1,-1
"12090","Eliot, George","Middlemarch",12180,"Mr Hawley","person",4,0,4,4,0,4,4,4,0,4,0
"12091","Eliot, George","Middlemarch",12180,"Mr Thesiger","person",4,0,4,4,0,4,4,4,0,4,0
"12092","Eliot, George","Middlemarch",12180,"Hawley","person",4,0,4,4,0,4,4,4,0,4,0
"12093","Eliot, George","Middlemarch",12180,"San","location",4,0,4,4,0,4,4,4,0,4,0
"12094","Eliot, George","Middlemarch",12181,NA,NA,2,1,1,2,1,2,1,0,0,1,-1
"12095","Eliot, George","Middlemarch",12183,"Rose","person",2,0,0,2,0,2,0,1,0,0,-2
"12096","Eliot, George","Middlemarch",12184,"Joy","person",0,3,0,1,3,3,4,1,2,2,1
"12097","Eliot, George","Middlemarch",12185,NA,NA,0,0,0,0,0,1,1,0,0,1,0
"12098","Eliot, George","Middlemarch",12186,"Mr Chichely","person",5,0,0,5,5,5,5,5,5,0,0
"12099","Eliot, George","Middlemarch",12186,"Mr Hackbutt","person",5,0,0,5,5,5,5,5,5,0,0
"12100","Eliot, George","Middlemarch",12186,"Mr Hawley","person",5,0,0,5,5,5,5,5,5,0,0
"12101","Eliot, George","Middlemarch",12186,"Hawley","person",5,0,0,5,5,5,5,5,5,0,0
"12102","Eliot, George","Middlemarch",12186,"Mr Toller","person",5,0,0,5,5,5,5,5,5,0,0
"12103","Eliot, George","Middlemarch",12187,NA,NA,0,0,0,0,0,0,2,0,0,2,2
"12104","Eliot, George","Middlemarch",12188,"Joy","person",1,3,1,0,3,2,3,1,2,4,1
"12105","Eliot, George","Middlemarch",12189,"Nice","location",0,0,0,0,1,0,2,0,0,3,2
"12106","Eliot, George","Middlemarch",12190,NA,NA,0,0,0,0,0,2,0,1,0,0,-2
"12107","Eliot, George","Middlemarch",12191,"Opera","person",1,0,1,1,0,2,2,0,0,1,0
"12108","Eliot, George","Middlemarch",12192,"Mr Hawley","person",2,0,0,0,0,2,2,0,0,2,0
"12109","Eliot, George","Middlemarch",12192,"Hawley","person",2,0,0,0,0,2,2,0,0,2,0
"12110","Eliot, George","Middlemarch",12194,"Mr Hawley","person",6,3,9,6,3,12,12,6,3,3,0
"12111","Eliot, George","Middlemarch",12194,"Mr Thesiger","person",6,3,9,6,3,12,12,6,3,3,0
"12112","Eliot, George","Middlemarch",12194,"Hawley","person",6,3,9,6,3,12,12,6,3,3,0
"12113","Eliot, George","Middlemarch",12195,NA,NA,0,1,0,1,0,1,1,0,0,0,0
"12114","Eliot, George","Middlemarch",12196,NA,NA,0,0,0,0,0,2,1,1,0,1,-1
"12115","Eliot, George","Middlemarch",12197,NA,NA,0,1,0,1,1,3,2,0,0,2,-1
"12116","Eliot, George","Middlemarch",12198,"Tertius Lydgate","person",0,0,0,2,0,2,2,0,0,2,0
"12117","Eliot, George","Middlemarch",12198,"Rose","person",0,0,0,2,0,2,2,0,0,2,0
"12118","Eliot, George","Middlemarch",12201,"Rose","person",0,0,0,1,0,0,1,0,0,0,1
"12119","Eliot, George","Middlemarch",12203,"Raffles","person",2,0,2,2,0,6,2,2,0,2,-4
"12120","Eliot, George","Middlemarch",12203,"San","location",2,0,2,2,0,6,2,2,0,2,-4
"12121","Eliot, George","Middlemarch",12204,NA,NA,0,0,0,0,0,2,0,0,0,2,-2
"12122","Eliot, George","Middlemarch",12205,"Mr Bulstrode","person",2,2,2,4,0,6,0,2,0,2,-6
"12123","Eliot, George","Middlemarch",12205,"Tertius Lydgate","person",2,2,2,4,0,6,0,2,0,2,-6
"12124","Eliot, George","Middlemarch",12206,"Tertius Lydgate","person",0,1,0,0,1,0,2,0,1,1,2
"12125","Eliot, George","Middlemarch",12207,"Arthur Brooke","person",0,0,6,3,0,9,0,3,0,3,-9
"12126","Eliot, George","Middlemarch",12207,"Tertius Lydgate","person",0,0,6,3,0,9,0,3,0,3,-9
"12127","Eliot, George","Middlemarch",12207,"Mr. Camden Farebrother","person",0,0,6,3,0,9,0,3,0,3,-9
"12128","Eliot, George","Middlemarch",12213,"Arthur Brooke","person",0,8,0,0,4,0,12,0,4,12,12
"12129","Eliot, George","Middlemarch",12213,"Mark","person",0,8,0,0,4,0,12,0,4,12,12
"12130","Eliot, George","Middlemarch",12213,"Tertius Lydgate","person",0,8,0,0,4,0,12,0,4,12,12
"12131","Eliot, George","Middlemarch",12213,"Godwin","person",0,8,0,0,4,0,12,0,4,12,12
"12132","Eliot, George","Middlemarch",12214,"Tertius Lydgate","person",2,0,2,2,2,8,2,2,0,2,-6
"12133","Eliot, George","Middlemarch",12214,"Mr. Camden Farebrother","person",2,0,2,2,2,8,2,2,0,2,-6
"12134","Eliot, George","Middlemarch",12215,"Dorothea Brooke","person",0,0,0,0,0,0,0,0,0,1,0
"12135","Eliot, George","Middlemarch",12216,"Arthur Brooke","person",0,0,0,0,0,0,4,0,0,0,4
"12136","Eliot, George","Middlemarch",12216,"San","location",0,0,0,0,0,0,4,0,0,0,4
"12137","Eliot, George","Middlemarch",12218,NA,NA,0,0,0,1,0,0,0,1,0,1,0
"12138","Eliot, George","Middlemarch",12219,"Mr Bulstrode","person",0,1,0,0,1,0,1,0,0,1,1
"12139","Eliot, George","Middlemarch",12220,"Arthur Brooke","person",1,0,1,2,0,2,1,1,0,0,-1
"12140","Eliot, George","Middlemarch",12221,"Dorothea Brooke","person",0,0,0,0,2,0,2,0,0,2,2
"12141","Eliot, George","Middlemarch",12221,"Mr. Camden Farebrother","person",0,0,0,0,2,0,2,0,0,2,2
"12142","Eliot, George","Middlemarch",12223,"Tertius Lydgate","person",2,0,0,0,0,2,0,2,0,4,-2
"12143","Eliot, George","Middlemarch",12223,"Mr. Camden Farebrother","person",2,0,0,0,0,2,0,2,0,4,-2
"12144","Eliot, George","Middlemarch",12225,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"12145","Eliot, George","Middlemarch",12227,NA,NA,0,1,0,0,0,0,1,0,0,0,1
"12146","Eliot, George","Middlemarch",12229,NA,NA,1,0,0,1,1,1,2,1,0,1,1
"12147","Eliot, George","Middlemarch",12230,"Dorothea Brooke","person",3,9,0,3,9,9,9,3,6,9,0
"12148","Eliot, George","Middlemarch",12230,"Tertius Lydgate","person",3,9,0,3,9,9,9,3,6,9,0
"12149","Eliot, George","Middlemarch",12230,"Mr. Camden Farebrother","person",3,9,0,3,9,9,9,3,6,9,0
"12150","Eliot, George","Middlemarch",12233,"Tertius Lydgate","person",0,0,0,0,0,1,0,0,0,0,-1
"12151","Eliot, George","Middlemarch",12234,"Tertius Lydgate","person",0,2,0,2,0,6,4,2,0,4,-2
"12152","Eliot, George","Middlemarch",12234,"Hawley","person",0,2,0,2,0,6,4,2,0,4,-2
"12153","Eliot, George","Middlemarch",12235,NA,NA,2,0,2,1,0,2,0,2,1,0,-2
"12154","Eliot, George","Middlemarch",12236,NA,NA,1,0,0,1,0,1,1,1,0,2,0
"12155","Eliot, George","Middlemarch",12237,NA,NA,0,1,0,0,1,0,2,0,0,2,2
"12156","Eliot, George","Middlemarch",12238,"Dorothea Brooke","person",1,0,0,0,0,1,0,1,0,1,-1
"12157","Eliot, George","Middlemarch",12239,"Mr. Camden Farebrother","person",1,1,1,0,0,2,1,1,0,0,-1
"12158","Eliot, George","Middlemarch",12240,NA,NA,2,3,0,2,2,2,5,1,0,3,3
"12159","Eliot, George","Middlemarch",12241,"Arthur Brooke","person",0,0,0,0,1,1,2,0,0,0,1
"12160","Eliot, George","Middlemarch",12244,NA,NA,0,0,0,1,0,0,0,0,0,0,0
"12161","Eliot, George","Middlemarch",12245,NA,NA,0,0,0,1,0,1,0,1,0,1,-1
"12162","Eliot, George","Middlemarch",12246,"Dorothea Brooke","person",0,0,0,0,0,0,3,0,0,0,3
"12163","Eliot, George","Middlemarch",12246,"Anne","person",0,0,0,0,0,0,3,0,0,0,3
"12164","Eliot, George","Middlemarch",12246,"Earl","person",0,0,0,0,0,0,3,0,0,0,3
"12165","Eliot, George","Middlemarch",12247,"Sir James","person",1,2,1,3,2,5,4,2,2,4,-1
"12166","Eliot, George","Middlemarch",12248,"Dorothea Brooke","person",0,0,0,2,3,1,3,0,1,2,2
"12167","Eliot, George","Middlemarch",12250,"Dorothea Brooke","person",0,0,0,0,0,0,1,0,0,1,1
"12168","Eliot, George","Middlemarch",12254,"Mr. Camden Farebrother","person",0,2,0,0,0,1,1,0,0,0,0
"12169","Eliot, George","Middlemarch",12255,"Tertius Lydgate","person",2,1,0,0,1,4,3,0,1,4,-1
"12170","Eliot, George","Middlemarch",12256,"Tertius Lydgate","person",0,0,0,0,0,1,0,0,0,0,-1
"12171","Eliot, George","Middlemarch",12257,NA,NA,0,0,0,1,0,1,0,1,0,1,-1
"12172","Eliot, George","Middlemarch",12258,NA,NA,2,0,1,1,0,2,1,1,0,1,-1
"12173","Eliot, George","Middlemarch",12259,"Dorothea Brooke","person",1,0,1,1,0,1,0,1,0,0,-1
"12174","Eliot, George","Middlemarch",12260,NA,NA,0,0,0,0,0,0,2,0,0,1,2
"12175","Eliot, George","Middlemarch",12262,"Mr. Camden Farebrother","person",0,0,0,0,2,0,8,0,0,0,8
"12176","Eliot, George","Middlemarch",12262,"Mrs Casaubon","person",0,0,0,0,2,0,8,0,0,0,8
"12177","Eliot, George","Middlemarch",12263,NA,NA,0,0,1,1,0,1,0,1,0,0,-1
"12178","Eliot, George","Middlemarch",12264,"Dorothea Brooke","person",0,0,0,2,0,2,2,0,0,2,0
"12179","Eliot, George","Middlemarch",12264,"Tertius Lydgate","person",0,0,0,2,0,2,2,0,0,2,0
"12180","Eliot, George","Middlemarch",12266,"Mr Bulstrode","person",0,2,0,2,2,0,4,2,0,6,4
"12181","Eliot, George","Middlemarch",12266,"Tertius Lydgate","person",0,2,0,2,2,0,4,2,0,6,4
"12182","Eliot, George","Middlemarch",12267,NA,NA,0,1,0,1,1,0,2,0,0,1,2
"12183","Eliot, George","Middlemarch",12269,NA,NA,0,1,0,0,1,0,3,0,1,1,3
"12184","Eliot, George","Middlemarch",12270,"Dorothea Brooke","person",0,0,0,0,0,0,1,0,0,0,1
"12185","Eliot, George","Middlemarch",12271,"Dorothea Brooke","person",0,2,0,0,4,0,8,2,2,4,8
"12186","Eliot, George","Middlemarch",12271,"Mr. Camden Farebrother","person",0,2,0,0,4,0,8,2,2,4,8
"12187","Eliot, George","Middlemarch",12272,"Sir James","person",0,1,0,1,0,2,2,1,0,2,0
"12188","Eliot, George","Middlemarch",12273,"Dorothea Brooke","person",0,1,0,1,1,0,1,0,0,1,1
"12189","Eliot, George","Middlemarch",12275,"Mr. Camden Farebrother","person",0,0,0,0,0,0,1,0,0,0,1
"12190","Eliot, George","Middlemarch",12276,NA,NA,0,1,0,0,0,1,0,0,0,0,-1
"12191","Eliot, George","Middlemarch",12277,"Arthur Brooke","person",0,1,0,0,0,0,3,0,0,0,3
"12192","Eliot, George","Middlemarch",12280,NA,NA,1,3,0,0,1,0,1,0,1,1,1
"12193","Eliot, George","Middlemarch",12282,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"12194","Eliot, George","Middlemarch",12283,NA,NA,0,1,0,0,1,0,2,0,1,1,2
"12195","Eliot, George","Middlemarch",12284,"Celia Brooke","person",0,0,0,0,0,2,4,0,0,2,2
"12196","Eliot, George","Middlemarch",12284,"Dorothea Brooke","person",0,0,0,0,0,2,4,0,0,2,2
"12197","Eliot, George","Middlemarch",12289,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"12198","Eliot, George","Middlemarch",12293,"Mrs Casaubon","person",1,0,1,0,0,1,0,0,0,0,-1
"12199","Eliot, George","Middlemarch",12294,"Celia Brooke","person",0,0,0,0,0,1,1,0,0,1,0
"12200","Eliot, George","Middlemarch",12295,"Dorothea Brooke","person",2,6,2,2,2,2,2,2,2,2,0
"12201","Eliot, George","Middlemarch",12295,"Mr Casaubon","person",2,6,2,2,2,2,2,2,2,2,0
"12202","Eliot, George","Middlemarch",12296,"Celia Brooke","person",1,1,0,0,0,1,1,0,0,0,0
"12203","Eliot, George","Middlemarch",12301,"Mr Casaubon","person",0,0,0,0,0,1,0,0,0,0,-1
"12204","Eliot, George","Middlemarch",12303,NA,NA,0,0,1,1,0,2,1,2,0,0,-1
"12205","Eliot, George","Middlemarch",12304,"Tertius Lydgate","person",3,3,0,3,0,3,0,3,0,3,-3
"12206","Eliot, George","Middlemarch",12304,"Mrs Bulstrode","person",3,3,0,3,0,3,0,3,0,3,-3
"12207","Eliot, George","Middlemarch",12304,"Earl","person",3,3,0,3,0,3,0,3,0,3,-3
"12208","Eliot, George","Middlemarch",12305,"Middlemarch","location",3,1,3,4,0,4,0,2,1,0,-4
"12209","Eliot, George","Middlemarch",12307,NA,NA,0,1,0,1,0,1,1,0,0,0,0
"12210","Eliot, George","Middlemarch",12308,"Tertius Lydgate","person",0,0,0,2,0,2,0,2,0,0,-2
"12211","Eliot, George","Middlemarch",12310,"Rosamond Vincy","person",1,1,0,1,1,2,1,1,0,1,-1
"12212","Eliot, George","Middlemarch",12311,"Tertius Lydgate","person",1,2,1,1,1,2,2,0,0,1,0
"12213","Eliot, George","Middlemarch",12312,NA,NA,1,0,1,0,0,1,0,1,0,0,-1
"12214","Eliot, George","Middlemarch",12313,"Elle","person",2,1,0,2,1,4,2,2,1,2,-2
"12215","Eliot, George","Middlemarch",12315,"Middlemarch","location",1,1,1,1,0,1,0,1,0,0,-1
"12216","Eliot, George","Middlemarch",12318,"Raffles","person",1,1,0,1,0,2,0,0,0,0,-2
"12217","Eliot, George","Middlemarch",12319,"Tertius Lydgate","person",0,0,0,0,0,0,1,0,0,0,1
"12218","Eliot, George","Middlemarch",12322,NA,NA,1,0,0,1,0,1,0,0,0,0,-1
"12219","Eliot, George","Middlemarch",12323,NA,NA,2,0,1,1,0,2,0,1,0,0,-2
"12220","Eliot, George","Middlemarch",12324,NA,NA,1,0,0,1,0,1,1,1,0,1,0
"12221","Eliot, George","Middlemarch",12325,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"12222","Eliot, George","Middlemarch",12329,NA,NA,1,1,1,0,1,2,2,0,1,2,0
"12223","Eliot, George","Middlemarch",12332,"Raffles","person",2,3,0,0,2,0,6,0,2,3,6
"12224","Eliot, George","Middlemarch",12335,"Raffles","person",2,3,1,0,1,3,3,0,0,2,0
"12225","Eliot, George","Middlemarch",12336,"Tertius Lydgate","person",3,2,1,2,0,5,3,1,1,1,-2
"12226","Eliot, George","Middlemarch",12337,"Tertius Lydgate","person",2,0,2,2,0,3,1,2,0,0,-2
"12227","Eliot, George","Middlemarch",12338,NA,NA,0,0,0,1,0,0,1,0,0,3,1
